Образцы ->,MSI-1,MSI-1_Output,MSI-2,MSI-2_Output,MSI-3,MSI-3_Output,MSI-4,MSI-4_Output,MSI-5,MSI-5_Output,MSI-6,MSI-6_Output,MSI-7,MSI-7_Output,MSI-8,MSI-8_Output,MSI-9,MSI-9_Output,MSI-10,MSI-10_Output,MSI-11,MSI-11_Output,MSI-12,MSI-12_Output,MSS-1,MSS-2,MSS-3,MSS-4,MSS-5,MSS-6,MSS-7,MSS-8,MSS-9,MSS-10,MSS-11,MSS-12,MSS-13,MSS-14,MSS-15,MSS-16
10(A),0.0001692906721, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0003262908883, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.00029563932, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0004929447286, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,9.36e-05, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11(A),0.003047232098,One Class SVM ML. The new data point is an outlier (anomaly),0.003935599284,One Class SVM ML. The new data point is an outlier (anomaly),0.0004655493482,One Class SVM ML. The new data point is an outlier (anomaly),0.0001681378731,One Class SVM ML. The new data point is an outlier (anomaly),0.0007780587434,One Class SVM ML. The new data point is an outlier (anomaly),0.001794599886,One Class SVM ML. The new data point is an outlier (anomaly),0.00162601626,One Class SVM ML. The new data point is an outlier (anomaly),0.008873005114,One Class SVM ML. The new data point is an outlier (anomaly),0.001631828425,One Class SVM ML. The new data point is an outlier (anomaly),0.001005747126,One Class SVM ML. The new data point is an outlier (anomaly),0.0,One Class SVM ML. The new data point is an outlier (anomaly),0.001825244536,One Class SVM ML. The new data point is an outlier (anomaly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008173273396,0.0,0.0006167129201,0.0,0.0,0.0,0.0
12(A),0.04215337735,,0.04633273703,,0.006052141527,,0.003446826398,,0.01011476366,,0.02349294396,,0.022172949,,0.1105428554,,0.02051441448,,0.01982758621,,0.002894821486,,0.01904806477,,0.0,0.003571428571,0.002716863963,0.003812428517,0.0007209805335,0.0007864726701,0.001885369532,0.0038935756,0.002083333333,0.003269309358,0.001466813348,0.003083564601,0.0,0.0007830853563,0.001529051988,0.005146476643
13(A),0.1933299475,,0.09212880143,,0.02648458514,,0.01328289197,,0.04823964209,,0.1313320826,,0.1116038433,,0.2910838622,,0.07389851581,,0.1243534483,,0.009220542511,,0.09963963121,,0.006149641271,0.01875,0.002328740539,0.01067479985,0.010814708,0.003539127015,0.005656108597,0.01103179753,0.006944444444,0.005721291377,0.001466813348,0.01017576318,0.004010207802,0.005090054816,0.004587155963,0.006334125099
14(A),0.07448789572,,0.04624329159,,0.1099731016,,0.03102143758,,0.1971406341,,0.2390080757,,0.1713968958,,0.02871403044,,0.09433522418,,0.1578304598,,0.03023480219,,0.09818879581,,0.01332422275,0.05669642857,0.01436056666,0.04269919939,0.03460706561,0.02162799843,0.03167420814,0.04412719014,0.015625,0.01798120147,0.01576824349,0.03330249769,0.01203062341,0.03249804229,0.01146788991,0.04592240697
15(A),0.1619265278,,0.1199463327,,0.248603352,,0.1346784363,,0.3971017312,,0.1418549637,,0.09682187731,,0.03758703555,,0.1146942264,,0.1104166667,,0.1284443015,,0.04478869284,,0.05534677144,0.1839285714,0.05356103241,0.1166603126,0.1304974766,0.07786079434,0.1036953243,0.146009085,0.065625,0.05394360441,0.06563989732,0.150786309,0.06306963179,0.126468285,0.06116207951,0.1191607284
16(A),0.2156763162,,0.2059033989,,0.2021518725,,0.3572089113,,0.09725734293,,0.09821355739,,0.2398373984,,0.1120833077,,0.3105913435,,0.2066091954,,0.362067117,,0.138484579,,0.1909805261,0.3709821429,0.1771783427,0.3354937095,0.2970439798,0.1867872591,0.2383107089,0.3458792992,0.1822916667,0.1789946874,0.1822515585,0.3290163429,0.1851986876,0.3061863743,0.1819571865,0.2850356295
17(A),0.1364482817,,0.2843470483,,0.2318435754,,0.2537200504,,0.09822991636,,0.2081735868,,0.1663710273,,0.246965309,,0.2101950423,,0.2245689655,,0.2672885172,,0.3049562409,,0.3078237103,0.07053571429,0.3040947021,0.1631719405,0.1762797404,0.2894219426,0.2066365008,0.1109669046,0.3003472222,0.2917858602,0.2929959663,0.1538698736,0.2942034269,0.1671887236,0.3134556575,0.1706254949
18(A),0.02564753682,,0.05196779964,,0.03972687772,,0.0455653636,,0.01682552033,,0.03654457949,,0.02668144863,,0.04085279438,,0.03535628254,,0.03642241379,,0.04974804332,,0.05658258061,,0.03792278784,0.008928571429,0.04793324277,0.02363705681,0.02703677001,0.04758159654,0.03582202112,0.01103179753,0.05694444444,0.04209235799,0.05060506051,0.01726796176,0.0543200875,0.02584181676,0.04204892966,0.02375296912
19(A),0.002708650753,,0.007871198569,,0.005327953652,,0.006221101303,,0.002528690916,,0.004812790603,,0.00384331116,,0.005668864379,,0.00326365685,,0.005028735632,,0.00546799614,,0.005616137034,,0.003074820635,0.003125,0.002328740539,0.0007624857034,0.003244412401,0.007471490366,0.000754147813,0.0058403634,0.005555555556,0.007355946056,0.00366703337,0.002775208141,0.002187386074,0.002349256069,0.003822629969,0.002771179731
20(A),0.0004232266802,,0.0008944543828,,0.0006207324643,,0.0005044136192,,0.0,,0.0002447181662,,0.00029563932,,0.0007394170929,,0.0004662366928,,0.0003591954023,,0.0006432936636,,0.0007956194131,,0.001024940212,0.0,0.0001940617116,0.0,0.0003604902668,0.0,0.0,0.0,0.0003472222222,0.0,0.000733406674,0.0009250693802,0.0007291286912,0.0,0.0,0.0003958828187
21(A),0,,0.0001788908766,,5.17e-05,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003083564601,0.0,0.0003915426782,0.0,0.0003958828187
22(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0002144312212,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,STR17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9(A),0, Shapiro-Wilk Test Statistic (test data): 0.7075390219688416.   P-value: 4.8243837227346376e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5175085067749023.   P-value: 4.5959103545101243e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.4817328453063965.   P-value: 2.1820783047132863e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.46272486448287964.   P-value: 1.4881820220580266e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5542241334915161.   P-value: 1.0237014294034452e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6918967962265015.   P-value: 3.1105384550755844e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5843428373336792.   P-value: 2.035687430179678e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6241964101791382.   P-value: 5.299646545608994e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5069427490234375.   P-value: 3.675537243452709e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.5630159378051758.   P-value: 1.2474639561332879e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.4572613835334778.   P-value: 1.3352719463455287e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0, Shapiro-Wilk Test Statistic (test data): 0.6231517791748047.   P-value: 5.16456429977552e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.490497350692749.   P-value: 2.6109700002052705e-07.  Reject null hypothesis: Data is not normally distributed for the control. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10(A),0.0001427806532, Wilcoxon rank-sum test: 176.0.  P-value:0.5082921905779272.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 195.5.  P-value:0.909649258359453.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 204.0.  P-value:0.9201985222376535.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 199.5.  P-value:1.0.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 192.0.  P-value:0.832796143387482.  Cannot reject null hypothesis: The distributions are similar. ,0.0002350360389, Wilcoxon rank-sum test: 172.5.  P-value:0.4503544929289667.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 182.0.  P-value:0.6222911277906491.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 190.0.  P-value:0.7891499644732913.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 189.0.  P-value:0.7675634530756175.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 194.5.  P-value:0.887197542516875.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 205.0.  P-value:0.8975099262971895.  Cannot reject null hypothesis: The distributions are similar. ,0.0, Wilcoxon rank-sum test: 182.0.  P-value:0.6222911277906491.  Cannot reject null hypothesis: The distributions are similar. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11(A),0.002570051758, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.05.   P-value: 0.9999999999999998.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.05.   P-value: 0.9999999999999998.  Cannot reject null hypothesis: The distributions are similar.,6.54e-05, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.001841115638, Kolmogorov-Smirnov Statistic: 0.2.   P-value: 0.8319696107963263.  Cannot reject null hypothesis: The distributions are similar.,6.97e-05, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,7.04e-05, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,6.88e-05, Kolmogorov-Smirnov Statistic: 0.1.   P-value: 0.9999923931635496.  Cannot reject null hypothesis: The distributions are similar.,0.0, Kolmogorov-Smirnov Statistic: 0.05.   P-value: 0.9999999999999998.  Cannot reject null hypothesis: The distributions are similar.,0.001190367182, Kolmogorov-Smirnov Statistic: 0.15.   P-value: 0.9831368772656193.  Cannot reject null hypothesis: The distributions are similar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12(A),0.0265572015,One Class SVM ML. The new data point is an outlier (anomaly),0.000627028622,One Class SVM ML. The new data point is an outlier (anomaly),3.77e-05,One Class SVM ML. The new data point is an outlier (anomaly),0.0001551891368,One Class SVM ML. The new data point is an outlier (anomaly),0.0007194244604,One Class SVM ML. The new data point is an outlier (anomaly),0.02338608587,One Class SVM ML. The new data point is an outlier (anomaly),0.003694409592,One Class SVM ML. The new data point is an outlier (anomaly),0.001338499472,One Class SVM ML. The new data point is an outlier (anomaly),0.0007449067004,One Class SVM ML. The new data point is an outlier (anomaly),0.0006189821183,One Class SVM ML. The new data point is an outlier (anomaly),0.0,One Class SVM ML. The new data point is an outlier (anomaly),0.01817599121,One Class SVM ML. The new data point is an outlier (anomaly),0.0,0.00123685838,0.0,0.0,0.0,0.0,0.002100840336,0.0,0.0,0.0,0.0,0.0,0.0,0.001415428167,0.0,0.001670843776
13(A),0.1603069784,,0.0009958689879,,0.0009042954032,,0.001086323957,,0.005461085677,,0.143332811,,0.02425763279,,0.01109545615,,0.003389325487,,0.004264099037,,0.001031715705,,0.09628239172,,0.0,0.00185528757,0.0,0.0,0.0,0.0004088307441,0.0,0.002597402597,0.00102145046,0.0,0.0,0.001685393258,0.001602564103,0.0,0.003562945368,0.001670843776
14(A),0.09013028735,,0.01036441428,,0.005689525245,,0.005586808923,,0.02992151733,,0.1829363836,,0.09466053255,,0.05769637196,,0.01761704347,,0.0242778542,,0.006152082537,,0.07668711656,,0.003179650238,0.004947433519,0.00358056266,0.006054490414,0.001182033097,0.006541291905,0.002100840336,0.0,0.006128702758,0.003191489362,0.009009009009,0.002528089888,0.001602564103,0.001415428167,0.009501187648,0.001670843776
15(A),0.08923790826,,0.03349070522,,0.02592313489,,0.02308438409,,0.1224983649,,0.1575133187,,0.09340582741,,0.1916167665,,0.0574323066,,0.1060522696,,0.01895299962,,0.04276165186,,0.02225755167,0.0185528757,0.02046035806,0.0141271443,0.002364066194,0.02493867539,0.01050420168,0.01298701299,0.0188968335,0.01382978723,0.01576576577,0.01853932584,0.01923076923,0.02123142251,0.0106888361,0.01670843776
16(A),0.1105836159,,0.1055621127,,0.09438583271,,0.07736178468,,0.3307390451,,0.04943591351,,0.07158789907,,0.1719971821,,0.09490111364,,0.2795735901,,0.07520061139,,0.1198608186,,0.06995230525,0.08348794063,0.06700767263,0.06760847629,0.008865248227,0.09198691742,0.08718487395,0.05454545455,0.06945863126,0.0829787234,0.06628056628,0.07837078652,0.1057692308,0.08421797594,0.04750593824,0.07268170426
17(A),0.148206318,,0.2654912954,,0.2764506405,,0.2379437439,,0.2776324395,,0.1137182701,,0.2010664994,,0.1551954914,,0.227457261,,0.2464580468,,0.2384027512,,0.3241461405,,0.1939586645,0.2244897959,0.2322250639,0.2149344097,0.0378250591,0.2244480785,0.2006302521,0.2155844156,0.2446373851,0.2010638298,0.2361647362,0.225,0.2820512821,0.2038216561,0.1627078385,0.2155388471
18(A),0.2536855256,,0.3928149897,,0.4422381311,,0.4876818623,,0.1352190974,,0.2240676904,,0.3619824341,,0.2881648468,,0.4320458863,,0.231568088,,0.4896064196,,0.2250709642,,0.4515103339,0.4273345702,0.4301790281,0.4248234107,0.1117021277,0.4059689289,0.4012605042,0.4597402597,0.437691522,0.4414893617,0.4231016731,0.443258427,0.3301282051,0.4444444444,0.3064133017,0.4544695071
19(A),0.03919328931,,0.08394806728,,0.06857573474,,0.08275460718,,0.01965336821,,0.03349263554,,0.05503276175,,0.04332511448,,0.06909009647,,0.03156808803,,0.07730225449,,0.03232304734,,0.07313195548,0.0667903525,0.06803069054,0.06760847629,0.31678487,0.05723630417,0.07352941176,0.06883116883,0.05413687436,0.04787234043,0.06499356499,0.0643258427,0.04967948718,0.06369426752,0.2232779097,0.06015037594
20(A),0.0038907728,,0.0116922396,,0.007309721176,,0.007837051406,,0.002190974493,,0.00485741147,,0.006343231563,,0.004156393096,,0.008640917725,,0.004057771664,,0.009858616737,,0.002701217837,,0.004769475358,0.008039579468,0.002046035806,0.01109989909,0.231678487,0.006541291905,0.003151260504,0.003896103896,0.003064351379,0.008510638298,0.008365508366,0.003370786517,0.003205128205,0.007784854919,0.03444180523,0.006683375104
21(A),0.0003569516331,,0.001954853939,,0.0008289374529,,0.0007759456838,,0.0003597122302,,0.000548417424,,0.0005227938101,,0.0002465656921,,0.0009683787106,,0.0003094910591,,0.0008024455483,,0.0001373500595,,0.0,0.00185528757,0.001023017903,0.0,0.0401891253,0.001635322976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002375296912,0.0008354218881
22(A),0,,0.0001106521098,,0.0,,7.76e-05,,3.27e-05,,0.0,,0.0001394116827,,3.52e-05,,0.0001117360051,,0.0,,0.0001528467711,,9.16e-05,,0.0,0.0,0.0,0.0,0.001773049645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23(A),0,,0.0,,0.0,,0.0,,0.0,,7.83e-05,,0.0,,0.0,,0.0001489813401,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27(A),0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,STR18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13(TG),0.001746308938,,0.113416141,,0.002268115077,,0.001444604956,,0.0,,0.03126529613,,0.001830424266,,0.002887633396,,0.001738397514,,0.001629726206,,0.001496707244,,0.001497354673,,0.0,0.000639590662,0.0,0.0007315288954,0.004254026132,0.3500424809,0.004478827362,0.0,0.002361275089,0.001603206413,0.0001794043775,0.00325203252,0.0,0.001038421599,0.0,0.003613835829
14(TG),0.002619463407, Shapiro-Wilk Test Statistic (test data): 0.604289710521698.   P-value: 3.2629247925797245e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.002471223256, Shapiro-Wilk Test Statistic (test data): 0.6877195239067078.   P-value: 2.7722318918677047e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.01778679718, Shapiro-Wilk Test Statistic (test data): 0.5472443103790283.   P-value: 8.764812946537859e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.005722858095, Shapiro-Wilk Test Statistic (test data): 0.35793793201446533.   P-value: 2.0788695209716934e-08.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.002015759575, Shapiro-Wilk Test Statistic (test data): 0.7767350673675537.   P-value: 0.00039657120942138135.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.1288546256, Shapiro-Wilk Test Statistic (test data): 0.5892592668533325.   P-value: 2.28381418310164e-06.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.003072497875, Shapiro-Wilk Test Statistic (test data): 0.5494080781936646.   P-value: 9.195545089824009e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.005649717514, Shapiro-Wilk Test Statistic (test data): 0.6510792970657349.   P-value: 1.0452913556946442e-05.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.005478586103, Shapiro-Wilk Test Statistic (test data): 0.4603654146194458.   P-value: 1.4199865461250738e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.002933507171, Shapiro-Wilk Test Statistic (test data): 0.5455036163330078.   P-value: 8.433829066234466e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.003192975454, Shapiro-Wilk Test Statistic (test data): 0.5196300745010376.   P-value: 4.808593985217158e-07.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.005457025921, Shapiro-Wilk Test Statistic (test data): 0.37017822265625.   P-value: 2.5869796971278447e-08.  Reject null hypothesis: Data is not normally distributed for the test sample.  Shapiro-Wilk Test Statistic (control data): 0.6571229696273804.   P-value: 1.2227173101564404e-05.  Reject null hypothesis: Data is not normally distributed for the control. ,0.07612456747,0.001279181324,0.004822597313,0.00475493782,0.01792768156,0.003058623619,0.02483713355,0.004201680672,0.005608028335,0.0004008016032,0.001076426265,0.005853658537,0.0,0.004153686397,0.006211180124,0.01497160558
